"time","hosp_occup_mean","hosp_occup_median","hosp_occup_q25","hosp_occup_q75","hosp_admit_mean","hosp_admit_median","hosp_admit_q25","hosp_admit_q75","icu_occup_mean","icu_occup_median","icu_occup_q25","icu_occup_q75","icu_admit_mean","icu_admit_median","icu_admit_q25","icu_admit_q75","new_infect_mean","new_infect_median","new_infect_q25","new_infect_q75","new_deaths_mean","new_deaths_median","new_deaths_q25","new_deaths_q75"
"2020-09-05",225961.917,69936,1421.75,428099,18724.899,4578,82.5,34419.5,28906.192,9349.5,202,54986,3438.447,979,18,6454,106214.613,21944,346.75,175571.75,2056.727,763,28,4048.25
"2020-09-06",222448.034,66025.5,1299,423326.25,18248.014,4358,71,32633.75,28540.745,9088,185,53324,3370.397,919.5,15.75,6121.25,92515.094,18883,294.75,150746.75,2078.516,773.5,23.75,4129.5
"2020-09-07",218548.687,62204,1189.25,413090.5,17759.586,4044.5,69.75,31036.25,28114.757,8513,168.75,52470,3294.206,851.5,16,6070.75,80746.88,16218,241.5,129301.75,2089.822,769.5,26,4085.25
"2020-09-08",214294.759,58493,1105.5,396298,17249.128,3801.5,57,29142.5,27636.851,8042.5,158.75,52014.25,3211.564,801,14,5908.75,70579.361,14017.5,204.5,110685.25,2098.25,739,22,4023.5
"2020-09-09",208517.981,54732,1000.25,388944.5,15516.16,3337.5,52.75,25849.25,27111.528,7568,141.75,50022.25,3128.889,725,11,5622.75,61796.743,12029,184.25,95071,2099.612,729,21,3992
"2020-09-10",200839.807,50899,911,375725.25,13363.05,2880.5,45.75,21974.75,26550.656,7081.5,128.5,49030,3047.612,688.5,13,5345.5,54136.809,10287.5,141.75,81288,2099.121,744.5,16.75,3997.25
"2020-09-11",191660.923,47040,836.25,350451,11562.248,2456,38.5,19148.25,25954.578,6611,116.5,48184,2960.065,654.5,10,5084.5,47479.664,8848.5,129.25,70364.75,2086.762,716,15,3914
"2020-09-12",181304.389,43151.5,745,325367.5,10043.588,2054,30,16505.75,25113.254,6142,106.5,45746.5,2662.074,579,9,4470,41675.924,7690,110.75,60748.5,2071.362,682.5,17,3857.5
"2020-09-13",170017.673,39291.5,679.5,299688,8740.569,1785.5,27.75,14168,23967.318,5677,92,43114.75,2292.511,495,7,3761,36594.314,6540.5,88.75,51652,2052.502,681,14,3884.25
"2020-09-14",158022.245,35878.5,604.75,273399.5,7629.506,1524.5,23,12209.75,22580.125,5185.5,83,39907.75,1983.204,426.5,7,3278,32168.563,5698,75,44107.75,2025.364,630.5,13,3747.75
"2020-09-15",145505.829,32186.5,532.75,246182.25,6669.081,1317,19,10350.5,21009.77,4752,78.75,36365,1723.851,353,5,2814,28281.77,4842,63.75,37642.5,1997.71,619,11,3678.75
"2020-09-16",132626.316,28561,463.75,220497.75,5845.386,1131,16,8890,19298.563,4228,67,32591.25,1500.357,303,5,2444.75,24886.724,4172.5,59.75,32416.25,1965.598,600.5,10,3665.25
"2020-09-17",119498.022,25230,399.75,196989.5,5119.72,995,14.75,7678,17478.225,3774.5,58.75,28967,1308.551,274,4,2060.5,24765.3,3869,51,29529.5,1926.657,548,10,3592.5
"2020-09-18",106223.059,22056,343.5,175311.25,4484.623,839,11,6638.5,15574.094,3315,51.75,25677.75,1143.481,228.5,4,1780,25784.017,3790.5,51.75,28318,1891.329,520,8.75,3458.25
"2020-09-19",92914.877,18991,299.25,150467.25,3940.946,708,10,5698.75,13617.009,2864,45,22377.75,1002.98,200,3,1520,26220.861,3557.5,44.5,26730.25,1848.413,487,8,3382.25
"2020-09-20",80856.15,16297.5,253,128656.5,3457.433,614,9,4889,11834.461,2439,39.5,19176.25,879.526,175.5,3,1306.25,26347.992,3376,40.75,25077,1804.789,458,7,3322.25
"2020-09-21",70535.357,14023.5,216,110014.5,3042.257,523.5,7,4191.75,10310.063,2110.5,33,16385.25,768.113,143,2,1152,26349.939,3171,37.75,23519.25,1757.363,413.5,7,3145.5
"2020-09-22",61645.381,12005.5,180.5,94321.75,2672.272,450,6,3553.75,9002.098,1817.5,28,13961.25,675.239,126.5,2,976.5,26277.169,2966.5,31.5,21709.25,1709.056,390.5,7,2953.25
"2020-09-23",53956.854,10342.5,161.75,81316.25,2355.061,389,5.75,3082.75,7870.956,1575.5,23.75,12015.75,592.709,103.5,1,849.25,26228.297,2793.5,30.75,20262.25,1659.396,374,6,2825.5
"2020-09-24",47555.001,8952,134.5,70526.5,2338.716,356.5,5,2782.25,6893.017,1351,19,10401,522.418,90.5,1,717.25,26209.224,2579.5,28,18520,1494.436,329,5,2519.25
"2020-09-25",42362.84,7755,118.75,61006,2437.345,357,4,2662.5,6043.912,1161,16,8932.75,459.446,78,1,615,26242.022,2411,24,17088.75,1288.067,275.5,4,2127.5
"2020-09-26",38171.314,6764.5,103.5,52737.75,2477.555,340,4.75,2493.5,5305.175,993,14,7717,404.744,66.5,1,529.5,26316.156,2250,24.75,15928,1112.32,228.5,4,1837.5
"2020-09-27",34815.17,5924,86.5,45819,2489.242,313.5,3,2323,4702.479,872.5,12,6668.5,400.284,64,1,478.25,26403.425,2155.5,21.5,14610,969.169,209.5,3,1589
"2020-09-28",32183.098,5235.5,74,40369.5,2487.648,297,4,2208.25,4241.126,747,9.75,5788,418.173,60.5,1,462.25,26558.654,1986.5,22.75,13526.25,842.077,173.5,2,1365.25
"2020-09-29",30180.074,4679,65.75,35937.75,2481.599,280,3,2032,3898.075,657,9,5054.5,425.062,54.5,1,431,26726.739,1848.5,19,12544.25,736.371,149.5,2,1171.25
"2020-09-30",28720.175,4236.5,58,32095.5,2481.047,263,3,1883.5,3649.71,586,8,4453.75,426.874,54,1,396.5,26919.549,1706.5,17,11658.5,642.045,123,2,995.25
"2020-10-01",27739.703,3838.5,53.5,28779.25,2476.961,238,3,1749.25,3484.29,538.5,7.75,3962.5,427.289,53,0,378.5,27147.81,1637,15,10799,562.466,112.5,2,869
"2020-10-02",27175.129,3516,47.5,26498,2477.683,230,2,1621.25,3387.659,489,7,3598,425.787,49.5,0,350.5,27406.276,1490,15,9948.25,492.807,92,1,749.25
"2020-10-03",26987.096,3278.5,41.75,24490.5,2484.239,209,3,1494.5,3354.382,457.5,6,3308,426.169,49,0,321.25,27656.489,1451.5,14,9210.75,431.093,82.5,1,642.75
"2020-10-04",27127.278,3114.5,39,22792.75,2495.243,198,2,1370.25,3375.263,434.5,6,3078.5,425.625,44,0,297.25,27939.565,1323,12.75,8570.5,379.196,71.5,1,553.75
"2020-10-05",27298.739,2931.5,35.5,21179.25,2510.177,182,2,1290,3400.072,405,6,2874,425.093,39,0,286,28207.877,1242,12,8039.75,332.593,57,1,485.25
"2020-10-06",27385.889,2781.5,30.75,19624,2524.495,184,2,1169.25,3408.943,379.5,4.75,2689.75,427.044,37.5,0,263,28505.349,1165.5,11,7352,294.586,52.5,1,410.25
"2020-10-07",27453.691,2565.5,29,18196,2545.357,156.5,2,1125.75,3413.182,356,4,2517.5,429.301,35.5,0,241.5,28789.136,1115,11,6825.25,257.358,43,1,344.5
"2020-10-08",27527.914,2408.5,27.75,16893,2563.465,159.5,1,1026.75,3417.903,331,3,2342,431.595,31.5,0,221.75,29060.944,1012,9.75,6338,226.316,42,0,294.5
"2020-10-09",27629.484,2253.5,26.75,15635.5,2589.218,143,1,957.75,3423.756,309.5,3,2175.25,433.142,30,0,204.5,29338.58,970.5,8.75,5845.75,225.066,36,0,269.25
"2020-10-10",27758.52,2119.5,25,14525.5,2610.635,133,1,891.5,3434.985,288,3,2021.25,437.016,28.5,0,197,29576.69,926,8,5391.75,235.763,35.5,0,265.25
"2020-10-11",27914.208,1972.5,21.5,13518.25,2636.735,122.5,1,803.25,3448.052,261.5,3,1894.75,439.236,27,0,178.25,29827.252,853,7,5104.75,239.243,33,0,247.25
"2020-10-12",28100.209,1861.5,20,12616.75,2662.962,119,1,751,3467.438,240.5,3,1772,445.011,25.5,0,168,30024.471,802,6.75,4679.25,240.305,30,0,233.75
"2020-10-13",28316.549,1717.5,18.5,11750.25,2694.023,114,1,704,3490.778,235.5,2,1638,448.433,24,0,154.25,30199.54,726,7,4307,240.343,29.5,0,210.75
"2020-10-14",28549.65,1627,16,10860.5,2717.34,105,1,641.5,3517.741,227.5,2,1526,454.007,22,0,143,30352.479,699,6,3997.25,238.122,26,0,197.25
"2020-10-15",28800.777,1514.5,15.75,10047.5,2746.37,98.5,1,606.25,3546.017,207,2,1403.25,457.577,18,0,129.25,30453.725,671,6,3749.75,238.688,25,0,182.25
"2020-10-16",29061.191,1421,14,9303,2770.591,93.5,1,557.5,3576.593,192.5,2,1311.5,462.171,18.5,0,125.25,30524.971,613,6,3450.75,238.271,23,0,170.25
"2020-10-17",29330.987,1342,13,8564.5,2794.291,86.5,1,526,3609.859,180,2,1207.5,466.408,16.5,0,108.5,30541.826,585,5,3179.5,238.004,22.5,0,153.25
"2020-10-18",29601.482,1263.5,12,7941,2815.852,81.5,1,491,3644.626,166.5,2,1125.25,471.783,16,0,105.25,30516.626,549.5,5,2938.25,238.755,21,0,148
"2020-10-19",29870.22,1180,11.75,7364.5,2832.203,76,1,462.25,3682.294,159.5,2,1032.75,476.904,15,0,99,30431,504.5,4,2757.25,239.54,20,0,133.25
"2020-10-20",30131.954,1097,10.75,6822.25,2850.952,67.5,1,411.5,3716.661,148,1,950,479.378,14.5,0,88,30313.69,469.5,4,2592.5,242.008,18.5,0,129
"2020-10-21",30388.437,1031,10,6323.5,2867.118,69,1,377.5,3751.892,139,1,878,483.664,14,0,86,30131.719,451.5,4,2383.5,243.296,18,0,116
"2020-10-22",30625.345,966,9,5841.5,2873.643,63,0.75,354.25,3784.586,127,1,811.25,486.701,12,0,79,29886.731,419.5,4,2197.25,245.585,15,0,110.25
"2020-10-23",30847.052,911.5,8,5413,2884.669,56.5,1,334.25,3816.675,120,1,749.75,489.666,12,0,74,29592.34,399,3.75,2035.5,247.463,15,0,100.25
"2020-10-24",31037.171,847.5,7,5023.75,2884.142,56,0,300,3847.289,117.5,1,691,492.785,11.5,0,70.25,29240.14,367,4,1899.75,250.305,13,0,92
"2020-10-25",31200.9,800.5,7,4686.25,2881.069,52,0,286.25,3875.223,107,1,647.75,494.342,11,0,64,28838.5,344.5,3,1788,252.509,12.5,0,87.25
"2020-10-26",31327.603,744,6,4316.25,2873.073,48,0,264.25,3898.925,99.5,1,599,495.485,9.5,0,58,28393.772,326.5,3,1654.5,253.718,12,0,80.25
"2020-10-27",31419.643,703,6,4026.75,2862.631,46,0,252,3917.991,91,1,562.25,495.97,9,0,55,27884.163,313.5,3,1539.25,256.844,12.5,0,76
"2020-10-28",31470.08,648.5,5,3756.25,2844.728,40.5,0,230,3933.277,86,1,520.5,494.664,8,0,50,27342.458,274,2,1451.75,258.653,11,0,69
"2020-10-29",31477.389,610,5,3491.5,2823.161,40.5,0,221.25,3942.869,81,1,474.25,493.256,10,0,47,26738.184,269,2,1359.75,262.278,10,0,66.25
"2020-10-30",31439.275,570,5,3229.75,2794.089,37,0,205,3947.781,77,1,444.25,491.613,8,0,43,26110.716,251,3,1244.5,264.899,10,0,58
"2020-10-31",31350.935,540,4,3001,2762.612,33,0,182.75,3946.235,73,1,410,488.12,7,0,42,25431.888,244,2,1176,267.7,9,0,55.25
"2020-11-01",31206.259,500.5,4,2786,2722.442,33.5,0,175.25,3938.769,69,1,388.5,485.319,6.5,0,40.25,24722.307,225.5,2,1096,270.03,8,0,51
"2020-11-02",31014.23,471,4,2583.5,2681.614,31,0,159.25,3925.057,64.5,1,361,480.63,6,0,38,22252.434,185,2,982.5,271.904,7.5,0,46
"2020-11-03",30761.587,443,4,2404,2632.026,28.5,0,151.5,3904.031,61,1,328,474.459,6,0,33,19151.102,162,2,815.5,273.455,7,0,44.25
"2020-11-04",30458.892,408.5,4,2239.5,2581.447,26,0,142,3875.408,56.5,1,306,467.347,5,0,31,16555.919,142.5,1,705.25,275.738,6,0,42
"2020-11-05",30099.857,384.5,4,2086.75,2522.034,26,0,135.25,3840.583,54.5,1,284.5,459.839,5,0,29,14367.427,127,1,606.25,276.814,6,0,40.25
"2020-11-06",29690.548,363,4,1938,2463.764,25,0,125,3800.616,48,1,270.5,453.289,4,0,27,12491.964,103.5,1,519.5,277.523,6,0,36.25
"2020-11-07",29231.985,333,3,1802.25,2404.068,21,0,114.25,3752.34,45.5,0.75,251,443.337,4,0,24.25,10896.596,92.5,1,450.25,278.544,5.5,0,34
"2020-11-08",28721.184,322.5,3,1687,2333.927,21,0,109,3697.709,41,0,235.5,433.489,4,0,24.25,9514.905,77,1,384,277.935,5,0,31
"2020-11-09",27998.533,300.5,3,1572.5,2100.51,19,0,96.25,3635.711,40,0,220.25,423.321,4,0,23,8317.789,65.5,1,325.25,278.515,5,0,30
"2020-11-10",27011.216,276,3,1457,1806.772,15,0,82,3568.881,38,0,206.25,413.8,4,0,22,7280.256,55.5,1,289.25,277.442,4,0,26
"2020-11-11",25811.348,256,3,1337.5,1562.744,13,0,70,3496.157,35,0,193.25,401.735,4,0,20,6374.827,51.5,0,243,275.932,4,0,26
"2020-11-12",24446.708,235,2,1225.75,1357.802,11.5,0,60,3389.445,34,0,178.25,360.635,3,0,18,5585.381,44,0,208,274.246,4,0,24
"2020-11-13",22946.672,213,2,1115,1181.578,11,0,51,3240.249,30.5,0,163.25,310.643,2,0,15,4895.199,34,0,170.5,273.136,3,0,22
"2020-11-14",21343.998,195.5,2,1010.5,1029.352,8,0,44.25,3055.629,27.5,0,149.5,268.669,2,0,13,4289.044,30.5,0,160.25,269.976,3,0,21
"2020-11-15",19661.154,177,2,904.75,898.603,7,0,38,2845.806,26,0,137,233.514,2,0,10,3762.358,27.5,0,135,266.087,3,0,19
"2020-11-16",17924.003,156,2,799.25,784.883,6,0,31,2614.99,24,0,124,202.673,1,0,10,3293.054,22,0,116.25,261.479,3,0,19
"2020-11-17",16147.508,140.5,1.75,698.5,687.269,5.5,0,30,2368.322,21,0,111,176.653,1,0,8,3241.482,22,0,106.5,259.691,3,0,16
"2020-11-18",14345.384,121.5,1,610.5,601.944,5,0,25,2109.098,18.5,0,96,154.576,1,0,7,3328.756,21,0,102,253.619,3,0,15
"2020-11-19",12538.463,103,1,520.25,527.006,4,0,20,1842.587,15,0,82,135.224,1,0,6,3335.348,20,0,97.25,249.545,3,0,15
"2020-11-20",10900.224,90,1,449,462.271,3,0,18.25,1600.148,13,0,68.5,118.196,1,0,5,3292.759,19.5,0,94,243.176,2,0,15
"2020-11-21",9497.876,79,1,383.25,404.424,3,0,16,1392.508,11,0,59,103.003,1,0,5,3224.265,17,0,86.25,238.147,2,0,13
"2020-11-22",8291.206,68.5,1,328,356.074,2,0,14.25,1214.398,11,0,51,90.559,0,0,4,3139.926,17.5,0,81.5,231.868,2,0,12
"2020-11-23",7243.739,56,1,283.75,310.335,2,0,12,1060.123,8,0,42,79.239,0,0,3,3055.871,16,0,77,226.017,2,0,11
"2020-11-24",6367.84,47.5,1,245.75,305.679,2,0,11,927.025,7,0,37.25,69.575,0,0,3,2970.608,14,0,72.25,203.337,2,0,10
"2020-11-25",5652.753,41.5,0,212.25,314.265,2,0,11,811.525,6,0,32,61.153,0,0,3,2885.62,14,0,66,174.377,1,0,8
"2020-11-26",5068.442,35.5,0,183.75,314.292,2,0,10,710.329,5,0,27,53.38,0,0,2,2795.3,13,0,60.25,150.491,1,0,8
"2020-11-27",4594.381,31,0,161.25,310.822,2,0,10,627.545,4,0,24,52.44,0,0,2,2720.728,12,0,59,131.124,1,0,7
"2020-11-28",4211.739,28,0,144.25,304.627,1,0,10,563.435,4,0,21,54.086,0,0,2,2638.164,11,0,54.5,114.265,1,0,6
"2020-11-29",3906.539,25,0,129.25,296.744,1,0,9,514.579,3,0,19,54.147,0,0,2,2563.185,11,0,54,99.302,1,0,5
"2020-11-30",3668.178,22.5,0,117,288.645,1,0,7,477.478,3,0,17,53.458,0,0,2,2487.303,10,0,50,86.813,1,0,4
"2020-12-01",3486.507,21,0,108,280.6,1,0,8,450.842,2.5,0,16,52.603,0,0,2,2420.553,10,0,46.25,76.071,0,0,4
"2020-12-02",3353.205,20,0,100,271.122,1,0,7,432.385,2,0,14,51.118,0,0,2,2349.268,8.5,0,44.25,66.365,0,0,3
"2020-12-03",3260.909,18.5,0,92.25,263.778,1,0,7,420.982,2,0,13,49.75,0,0,2,2280.962,9,0,39,58.292,0,0,3
"2020-12-04",3206.864,18,0,87,256.29,1,0,6,416.032,2,0,13,48.43,0,0,2,2218.639,8,0,37,50.791,0,0,3
"2020-12-05",3149.538,17,0,84,248.353,1,0,6,410.541,2,0,12,46.949,0,0,1.25,2156.774,7,0,36,44.798,0,0,2
"2020-12-06",3076.949,16,0,77,241.676,1,0,6,401.989,2,0,11,45.534,0,0,1,2095.337,7,0,34,39.357,0,0,2
"2020-12-07",2997.058,15,0,72.25,234.401,1,0,5.25,391.88,2,0,11,44.038,0,0,1,2033.166,7,0,31.25,33.995,0,0,2
"2020-12-08",2914.937,13,0,68.25,228.701,1,0,5,381.358,2,0,10,42.936,0,0,1,1975.007,6,0,29,30.267,0,0,2
"2020-12-09",2832.89,13,0,64,222.58,1,0,5,370.537,1.5,0,10,41.782,0,0,1,1922.231,5,0,29.25,29.703,0,0,1
"2020-12-10",2751.794,11,0,61.25,215.648,1,0,5,359.861,1,0,9,40.442,0,0,1,1867.276,5,0,28,30.853,0,0,1
"2020-12-11",2672.846,11,0,58,209.697,0.5,0,4,349.788,1,0,9,39.677,0,0,1,1815.675,5,0,26,30.414,0,0,1
"2020-12-12",2596.298,10.5,0,52.25,204.052,0,0,4,339.538,1,0,8,38.18,0,0,1,1762.762,5,0,24,30.335,0,0,1
"2020-12-13",2523.407,10,0,49,198.231,0,0,4,329.726,1,0,7.25,37.137,0,0,1,1709.197,4,0,22,29.604,0,0,1
"2020-12-14",2451.924,9,0,47,192.295,0,0,3.25,320.059,1,0,7,35.867,0,0,1,1664.148,4,0,22,28.806,0,0,1
"2020-12-15",2382.385,8,0,44,186.751,0,0,3.25,311.234,1,0,7,35.213,0,0,1,1616.965,4,0,20.25,28.163,0,0,1
"2020-12-16",2315.477,8,0,42.25,181.445,0,0,3,302.629,1,0,7,34.331,0,0,1,1567.602,4,0,19,27.102,0,0,1
"2020-12-17",2249.843,7,0,40,176.042,0,0,3,294.172,1,0,6,33.325,0,0,1,1525.031,3,0,18,26.326,0,0,1
"2020-12-18",2186.58,7,0,37.25,171.138,0,0,3,285.734,1,0,6,32.004,0,0,1,1480.279,3,0,17,25.455,0,0,1
"2020-12-19",2125.176,7,0,35,167.297,0,0,3,277.121,1,0,5.25,31.064,0,0,1,1433.998,3,0,16,24.823,0,0,1
"2020-12-20",2064.294,7,0,33.25,161.698,0,0,3,269.248,1,0,5,30.307,0,0,1,1393.095,2,0,15,24.222,0,0,1
"2020-12-21",2006.205,6,0,32,157.559,0,0,2,261.6,1,0,5,29.489,0,0,1,1351.172,3,0,14,23.452,0,0,1
"2020-12-22",1949.36,5,0,29,152.852,0,0,2,254.429,1,0,5,28.696,0,0,1,1310.751,2,0,13.25,22.508,0,0,1
"2020-12-23",1893.15,5,0,27.25,147.842,0,0,2,247.197,1,0,4,27.981,0,0,1,1271.097,2,0,13,22.09,0,0,1
"2020-12-24",1839.391,5,0,26,144.472,0,0,2,239.994,0,0,4,27.128,0,0,0,1232.48,2,0,11,21.399,0,0,1
"2020-12-25",1787.492,4,0,24,140.396,0,0,2,232.986,0,0,4,26.317,0,0,0,1194.412,2,0,11,21.085,0,0,1
"2020-12-26",1735.79,4,0,23,135.049,0,0,2,226.751,0,0,4,25.769,0,0,1,1156.304,2,0,10,20.287,0,0,1
"2020-12-27",1686.015,4,0,22,131.67,0,0,2,220.724,0,0,3,25.037,0,0,0,1122.011,2,0,10,19.714,0,0,1
"2020-12-28",1637.681,4,0,20,127.708,0,0,2,214.88,0,0,3,24.463,0,0,0,1084.192,2,0,9,19.252,0,0,1
"2020-12-29",1591.113,3.5,0,19,124.57,0,0,2,208.956,0,0,3,23.565,0,0,0,1049.128,1,0,9,18.706,0,0,0
"2020-12-30",1543.82,3.5,0,18,120.004,0,0,1,203.09,0,0,3,22.83,0,0,0,1015.51,1,0,9,18.065,0,0,0
"2020-12-31",1498.051,3,0,17,115.929,0,0,1,197.178,0,0,3,22.069,0,0,0,982.537,1,0,8,17.786,0,0,0
"2021-01-01",1453.631,3,0,16,113.139,0,0,1,191.561,0,0,3,21.511,0,0,0,948.115,1,0,8,17.148,0,0,0
"2021-01-02",1410.559,3,0,15,109.78,0,0,1,186.07,0,0,3,20.826,0,0,0,915.183,1,0,7,16.692,0,0,0
"2021-01-03",1369.043,2,0,14,106.326,0,0,1,180.52,0,0,2,20.219,0,0,0,883.619,1,0,7,16.18,0,0,0
"2021-01-04",1327.097,2,0,14,102.526,0,0,1,175.251,0,0,2,19.768,0,0,0,853.974,1,0,6.25,15.533,0,0,0
"2021-01-05",1285.349,2,0,13,98.648,0,0,1,169.824,0,0,2,19.036,0,0,0,822.383,1,0,6,15.352,0,0,0
"2021-01-06",1246.809,2,0,12,96.509,0,0,1,164.484,0,0,2,18.225,0,0,0,794.198,1,0,5,14.812,0,0,0
"2021-01-07",1208.413,2,0,12,93.274,0,0,1,159.603,0,0,2,17.949,0,0,0,764.645,1,0,5,14.625,0,0,0
"2021-01-08",1170.502,2,0,11,89.797,0,0,1,154.513,0,0,2,16.979,0,0,0,736.632,1,0,5,13.877,0,0,0
"2021-01-09",1133.001,2,0,11,87.069,0,0,1,149.693,0,0,2,16.691,0,0,0,709.741,1,0,5,13.595,0,0,0
"2021-01-10",1097.075,1,0,10,84.078,0,0,1,144.802,0,0,2,15.935,0,0,0,682.514,1,0,5,13.152,0,0,0
"2021-01-11",1061.981,1,0,10,80.835,0,0,1,140.037,0,0,2,15.454,0,0,0,656.254,0,0,5,12.783,0,0,0
"2021-01-12",1026.774,1,0,9.25,77.932,0,0,1,135.255,0,0,2,14.986,0,0,0,631.284,0,0,4,12.324,0,0,0
"2021-01-13",991.782,1,0,9,74.788,0,0,1,130.813,0,0,1,14.594,0,0,0,608.527,0,0,4,11.98,0,0,0
"2021-01-14",958.007,1,0,8,72.551,0,0,1,126.594,0,0,1,14.006,0,0,0,584.259,0,0,4,11.678,0,0,0
"2021-01-15",925.26,1,0,8,69.779,0,0,1,122.201,0,0,1,13.556,0,0,0,561.005,0,0,4,11.366,0,0,0
"2021-01-16",893.723,1,0,7.25,67.111,0,0,1,118.016,0,0,1,12.794,0,0,0,538.902,0,0,4,10.965,0,0,0
"2021-01-17",862.141,1,0,7,64.927,0,0,1,113.845,0,0,1,12.52,0,0,0,518.024,0,0,3,10.623,0,0,0
"2021-01-18",830.68,1,0,7,61.813,0,0,1,110.083,0,0,1,12.173,0,0,0,498.352,0,0,3,10.144,0,0,0
"2021-01-19",800.863,1,0,6,59.98,0,0,0,106.147,0,0,1,11.518,0,0,0,476.342,0,0,3,9.921,0,0,0
"2021-01-20",771.258,1,0,5,57.464,0,0,0,102.466,0,0,1,11.305,0,0,0,458.639,0,0,3,9.557,0,0,0
"2021-01-21",742.466,1,0,5,55.286,0,0,0,98.487,0,0,1,10.615,0,0,0,438.236,0,0,3,9.207,0,0,0
"2021-01-22",714.675,1,0,5,53.044,0,0,0,94.859,0,0,1,10.378,0,0,0,420.998,0,0,2.25,8.964,0,0,0
"2021-01-23",687.725,0,0,5,50.982,0,0,0,91.379,0,0,1,10.076,0,0,0,403.441,0,0,2,8.687,0,0,0
"2021-01-24",662.002,0,0,5,49.065,0,0,0,88.113,0,0,1,9.528,0,0,0,388.643,0,0,2,8.483,0,0,0
"2021-01-25",636.938,0,0,4,47.487,0,0,0,84.787,0,0,1,9.194,0,0,0,371.137,0,0,2,8.289,0,0,0
"2021-01-26",612.334,0,0,4,45.175,0,0,0,81.398,0,0,1,8.784,0,0,0,356.446,0,0,2,7.873,0,0,0
"2021-01-27",588.515,0,0,4,43.292,0,0,0,78.256,0,0,1,8.376,0,0,0,342.446,0,0,2,7.487,0,0,0
"2021-01-28",565.063,0,0,3.25,41.475,0,0,0,74.984,0,0,1,8.033,0,0,0,328,0,0,2,7.359,0,0,0
"2021-01-29",543.486,0,0,4,40.236,0,0,0,72.174,0,0,1,7.805,0,0,0,313.666,0,0,2,7.041,0,0,0
"2021-01-30",521.567,0,0,4,38.061,0,0,0,69.355,0,0,1,7.559,0,0,0,300.689,0,0,2,6.789,0,0,0
"2021-01-31",500.968,0,0,3,36.865,0,0,0,66.46,0,0,0,7.181,0,0,0,286.553,0,0,2,6.555,0,0,0
"2021-02-01",480.79,0,0,3,35.108,0,0,0,63.975,0,0,0,7.043,0,0,0,276.395,0,0,1,6.452,0,0,0
"2021-02-02",461.421,0,0,3,33.675,0,0,0,61.316,0,0,0,6.535,0,0,0,265.218,0,0,2,5.947,0,0,0
"2021-02-03",443.101,0,0,3,32.662,0,0,0,58.897,0,0,0,6.365,0,0,0,252.774,0,0,1,5.822,0,0,0
"2021-02-04",425.188,0,0,3,31.152,0,0,0,56.668,0,0,0,6.147,0,0,0,242.763,0,0,1,5.676,0,0,0
"2021-02-05",407.289,0,0,3,29.588,0,0,0,54.303,0,0,0,5.668,0,0,0,232.493,0,0,1,5.411,0,0,0
"2021-02-06",390.465,0,0,3,28.351,0,0,0,52.156,0,0,0,5.658,0,0,0,222.157,0,0,1,5.179,0,0,0
"2021-02-07",374.288,0,0,2,27.115,0,0,0,49.988,0,0,0,5.391,0,0,0,212.63,0,0,1,4.823,0,0,0
"2021-02-08",359.018,0,0,2,26.205,0,0,0,47.942,0,0,0,5.135,0,0,0,204.078,0,0,1,4.869,0,0,0
"2021-02-09",343.947,0,0,2,25.165,0,0,0,45.733,0,0,0,4.834,0,0,0,195.2,0,0,1,4.72,0,0,0
"2021-02-10",329.879,0,0,2,23.993,0,0,0,43.898,0,0,0,4.7,0,0,0,186.122,0,0,1,4.275,0,0,0
"2021-02-11",316.069,0,0,2,23.055,0,0,0,41.953,0,0,0,4.42,0,0,0,179.084,0,0,1,4.09,0,0,0
"2021-02-12",303.095,0,0,2,22.134,0,0,0,40.137,0,0,0,4.331,0,0,0,171.015,0,0,1,4.046,0,0,0
"2021-02-13",290.693,0,0,2,21.273,0,0,0,38.578,0,0,0,4.109,0,0,0,163.665,0,0,1,3.85,0,0,0
"2021-02-14",278.091,0,0,2,20.06,0,0,0,36.939,0,0,0,4.019,0,0,0,157.197,0,0,1,3.585,0,0,0
"2021-02-15",266.324,0,0,2,19.385,0,0,0,35.339,0,0,0,3.791,0,0,0,150.488,0,0,1,3.649,0,0,0
"2021-02-16",254.949,0,0,1,18.213,0,0,0,33.883,0,0,0,3.679,0,0,0,144.204,0,0,1,3.467,0,0,0
"2021-02-17",244.051,0,0,1,17.453,0,0,0,32.487,0,0,0,3.438,0,0,0,137.787,0,0,1,3.236,0,0,0
"2021-02-18",233.751,0,0,1,16.815,0,0,0,31.148,0,0,0,3.361,0,0,0,131.658,0,0,1,3.207,0,0,0
"2021-02-19",223.428,0,0,1,15.882,0,0,0,29.879,0,0,0,3.151,0,0,0,126.196,0,0,1,2.971,0,0,0
"2021-02-20",213.631,0,0,1,15.368,0,0,0,28.485,0,0,0,2.937,0,0,0,121.018,0,0,1,2.83,0,0,0
"2021-02-21",204.509,0,0,1,14.871,0,0,0,27.29,0,0,0,2.914,0,0,0,115.445,0,0,1,2.792,0,0,0
"2021-02-22",195.819,0,0,1,14.365,0,0,0,26.049,0,0,0,2.778,0,0,0,110.939,0,0,0,2.704,0,0,0
"2021-02-23",187.476,0,0,1,13.791,0,0,0,24.951,0,0,0,2.693,0,0,0,105.603,0,0,0,2.492,0,0,0
"2021-02-24",179.295,0,0,1,13.092,0,0,0,23.757,0,0,0,2.485,0,0,0,101.272,0,0,1,2.432,0,0,0
