"time","hosp_occup_mean","hosp_occup_median","hosp_occup_q25","hosp_occup_q75","hosp_admit_mean","hosp_admit_median","hosp_admit_q25","hosp_admit_q75","icu_occup_mean","icu_occup_median","icu_occup_q25","icu_occup_q75","icu_admit_mean","icu_admit_median","icu_admit_q25","icu_admit_q75","new_infect_mean","new_infect_median","new_infect_q25","new_infect_q75","new_deaths_mean","new_deaths_median","new_deaths_q25","new_deaths_q75"
"2020-05-08",77848.006,22594,5259,95458.25,7576.578,2351.5,520,10293.25,27506.99,7285,1871.75,28639.5,2049.547,555.5,132.5,2304,79517.434,27240,5702.25,114360.75,640.302,173.5,42,707.75
"2020-05-09",78982.354,23098,5369,98780.75,7658.389,2408.5,529.75,10256,28216.172,7586,1931.5,29588.75,2086.729,590,144,2348.5,80133.127,28133.5,5837.25,117470.75,652.557,181,44,742.5
"2020-05-10",80075.029,23705,5469.25,101992.75,7736.938,2490.5,552,10555.5,28917.883,7856,1962,30438.25,2122.802,598,141.5,2418.5,80682.55,28912.5,5895,119389.75,664.227,181.5,43,747.25
"2020-05-11",81122.305,24475.5,5610.25,105232.75,7812.036,2574.5,561,10807.5,29615.013,8095.5,2008.25,31504,2164.332,592.5,141.75,2483.25,81222.094,30039.5,6083,121651.75,675.732,192,44,794
"2020-05-12",82131.031,25168,5668,108923.5,7883.935,2629,548.5,11154.5,30299.717,8274.5,2041,32672.75,2200.064,620,142,2566.5,81719.604,30771,6137.5,124588,686.736,193,46,816.75
"2020-05-13",83100.057,26036,5816.25,111432,7951.583,2719.5,568.5,11547.25,30973.634,8457,2086.5,33787.25,2233.257,637,144.75,2691.25,82146.661,31485.5,6205.5,128521.75,696.807,200,44,843.75
"2020-05-14",84022.778,26820.5,5879.75,114311.25,8014.267,2812,598,11845,31637.403,8719.5,2135.75,35002.75,2271.483,665.5,151.75,2773.75,82530.14,32516,6300.5,130268.25,708.771,204.5,46,880.75
"2020-05-15",84894.181,27341,5930.25,116982.25,8069.493,2930.5,595.5,11792.75,32288.172,8901,2181.5,36186.25,2303.455,658,152.5,2876.5,82845.481,33482,6438.25,133370.75,719.791,214,47.75,881.75
"2020-05-16",85718.403,28209.5,6011.75,119330.25,8127.103,3037,589.75,12206.25,32922.308,9077,2215.5,37416.5,2335.206,693,152.75,2969.5,83161.996,34499,6497.5,136549.75,729.092,213,49.75,912
"2020-05-17",86485.906,28902.5,6151.25,122819.5,8168.021,3046,609.75,12571,33548.661,9265,2263.25,38574.5,2370.427,718,155.75,3029,83485.072,35603.5,6535,140228,740.62,228,46.75,945.5
"2020-05-18",87207.133,29704.5,6293.25,125293.25,8208.79,3112,617,12903.5,34154.572,9554.5,2304.5,39894.75,2396.645,754,165,3142.25,83707.845,36704.5,6615.25,140416.75,748.477,226.5,50.75,982
"2020-05-19",87879.49,30686.5,6431.5,128091.5,8248.935,3279,638.75,13105.75,34740.794,9859,2304.75,41121.5,2424.136,758.5,168.75,3250.5,83887.913,37711,6648.75,141769,756.703,235.5,51,1020.75
"2020-05-20",88502.595,31747,6583.75,131625,8281.494,3384,651.75,13301.25,35309.817,10151,2359.25,42336,2450.737,769,168.75,3283.25,84065.733,38681,6744.5,142328.25,765.724,252.5,50,1027.5
"2020-05-21",89081.471,32778.5,6696.5,134990.5,8315.814,3405.5,638.25,13652,35861.957,10382,2442.75,43958.75,2477.347,805.5,176.75,3401,84199.251,39813,6763,142746.5,773.25,247.5,53,1047.5
"2020-05-22",89614.922,33926.5,6768.5,138094.75,8345.487,3511.5,657.75,13961.25,36392.134,10663,2496.5,45492.75,2498.821,833.5,171,3478.75,84303.175,40666.5,6845.5,144821.75,781.774,248.5,58,1103.25
"2020-05-23",90096.77,35006,6855.75,141241.75,8365.783,3698.5,670.75,14058.75,36910.234,10913,2548.25,47073.75,2525.246,837.5,178,3591,84380.255,41537.5,6912.25,147734.75,787.83,267,52,1122.75
"2020-05-24",90529.722,35999,7001.75,144208.25,8384.535,3766,665.75,14185.5,37405.403,11210.5,2603.25,48478.5,2544.716,890.5,180,3727.75,84418.928,42273.5,7068.75,149380.25,795.362,265.5,56.75,1142.75
"2020-05-25",90921.213,36987.5,7065.5,146856.25,8405.758,3872.5,669,14221.25,37882.304,11546.5,2615.75,50179.25,2563.63,891.5,181.75,3787.25,84456.159,43330.5,7150,149271,801.933,285,57.75,1194.75
"2020-05-26",91278.423,38293,7094.25,150233,8426.703,4010.5,686.75,14346,38340.266,11980,2653,51403,2580.764,957,187.25,3793.5,84473.677,44604,7225.25,148286.75,806.562,295.5,56,1219.25
"2020-05-27",91585.425,39420,7162.75,153588.5,8434.105,4057,690,14540.75,38778.284,12402,2684.5,52566.5,2602.35,972.5,190.25,3898.75,84390.901,45734,7380.5,149724.75,811.966,296.5,55.75,1228
"2020-05-28",91856.466,40641,7232.25,154790.75,8439.062,4181.5,672.75,14714.5,39190.303,12736.5,2711,53616.5,2612.083,972.5,192.75,4060.5,84336.327,46466.5,7438.75,149920.5,817.804,312,58,1259.5
"2020-05-29",92090.165,41558,7311.5,157289.25,8442.489,4262.5,704.75,14863,39583.38,13014,2753.75,55009.25,2626.334,1025.5,199,4140.25,84248.168,47369.5,7624.25,149396.25,821.153,315.5,58.75,1324.5
"2020-05-30",92290.932,42523,7406.75,155818.5,8449.702,4345.5,707.75,14962.75,39952.971,13362.5,2813.5,56706,2641.074,1055,200.75,4172,84094.854,48001.5,7639.75,150161,825.05,320.5,63.75,1317
"2020-05-31",92458.28,43827.5,7505.75,156151,8448.842,4470.5,733,14867.75,40299.664,13763.5,2885,57789.25,2650.148,1073,213.5,4293.25,83914.356,49211,7851,151053.75,829.163,335,64.75,1320
"2020-06-01",92581.979,44824,7591.25,158377.75,8439.513,4611.5,744.75,14970.5,40627.206,14136.5,2971.25,59175.5,2662.748,1093,202.75,4410,83759.382,50534.5,7959.75,149448.25,832.485,341,63.5,1359.25
"2020-06-02",92670.219,45664.5,7673.25,161199.5,8433.727,4647,744,14955.25,40927.745,14655.5,3049,60691,2670.966,1127.5,205,4469.75,83575.791,51458.5,7978.5,151012.25,835.095,353,65,1385
"2020-06-03",92725.819,46648.5,7753.25,163890.5,8421.383,4758,770.25,14884.5,41207.692,15105,3082.75,62313.25,2676.592,1176,213,4495,83414.63,52082.5,8042.25,150834,837.068,367,63,1407.25
"2020-06-04",92748.26,47879,7865.75,164332.5,8406.976,4792.5,752.75,15097,41468.067,15544.5,3130.75,63717.5,2684.511,1231,217,4535.5,83224.176,52451,8217.75,152928.75,839.493,380,67.75,1411.75
"2020-06-05",92734.028,49008,8015.5,163745.75,8391.526,4929,779.75,15038.25,41702.328,16068,3210.25,65137.5,2684.998,1231.5,206.75,4506.75,82933.412,51611.5,8263.5,152399,841.719,395.5,67.5,1429.5
"2020-06-06",92680.78,50191.5,8101.25,164707.5,8373.455,5079.5,798.75,14905,41921.559,16598,3247.25,66558.5,2696.578,1271,223.75,4589,82714.125,51868.5,8461.5,150137,843.072,397.5,67,1430
"2020-06-07",92604.824,51206,8234,163631.75,8358.149,5153,789.75,15126,42122.327,17072.5,3293.25,68006.75,2699.589,1312.5,223.5,4678,82418.914,52880,8533.5,148043.25,842.244,401,69,1464.75
"2020-06-08",92506.455,52205.5,8393.75,165271.75,8340.693,5217,814.25,15132.75,42298.342,17625.5,3299.5,69331.75,2701.261,1339.5,222.75,4722.5,82094.43,53417,8770.25,146171,845.685,418,70.5,1491.75
"2020-06-09",92389.252,53364,8468.25,165241.5,8325.286,5234,839.75,15233.75,42455.856,18183.5,3346.75,70833.5,2702.23,1384,227.75,4782.25,81767.573,53837.5,8860.25,145038,844.613,424,70.75,1481
"2020-06-10",92228.092,54176.5,8552.25,165789.25,8288.542,5212,818.5,15239,42594.461,18683,3363.25,72195.25,2702.235,1391.5,232,4820.5,81466.605,54597.5,8982.5,143336.75,846.177,432.5,69.75,1499
"2020-06-11",92055.497,55649,8678,165197.5,8276.247,5226.5,840.25,15072.25,42717.913,19237.5,3396.5,72749,2704.216,1442.5,234,4751.25,81126.378,56192,9088.75,142513.75,843.695,430,74.75,1480.25
"2020-06-12",91858.261,56950,8821,165116.75,8242.277,5274,863.5,14750,42813.878,19843.5,3426.5,72425,2698.315,1468.5,244,4764,80778.41,56202,9167.25,143555,844.865,460,72.75,1487.75
"2020-06-13",91629.113,57772,8968,165816.5,8204.579,5344.5,873,14646.75,42900.64,20346.5,3512.5,73421,2698.845,1489.5,241,4810.75,80391.603,56725.5,9331.25,143287.75,842.577,477,75.75,1492
"2020-06-14",91380.541,58233.5,9094.75,167427.75,8172.811,5391,886.5,14424,42968.391,20720,3533.75,73252,2694.085,1489,250,4782.5,80045.554,57383,9491.75,142355.5,841.326,468.5,74.75,1487.5
"2020-06-15",91121.988,57033.5,9223,168427.75,8148.423,5453,894,14374.75,43018.291,21223.5,3591.75,74296.75,2690.974,1565.5,238.75,4797.75,79686.506,57032,9474.75,140897.75,840.529,477,75.75,1489
"2020-06-16",90839.601,57374,9317.75,165272.5,8109.139,5632,901.5,14178.75,43054.105,21760,3611.25,75590.25,2685.962,1604,248.5,4834,79288.532,55550.5,9651.5,140367.75,838.1,495.5,79.5,1491
"2020-06-17",90542.787,57779.5,9458,162584,8076.641,5624.5,890.75,14310.75,43070.224,22319.5,3687.5,76349,2678.867,1616,258.5,4780,78863.188,56540.5,9813.25,139147,837.671,503.5,79,1519.5
"2020-06-18",90223.061,58659.5,9583.25,161250.5,8038.423,5660.5,928.25,14254.5,43075.073,22851,3727.75,76543.75,2675.815,1644,260.5,4826.25,78423.631,57098,9972,136327,836.166,510.5,77.75,1505.25
"2020-06-19",89886.989,59274.5,9723,159378.75,8004.621,5677,937.75,14233.5,43068.969,23322.5,3767.5,76058.25,2670.488,1672,259,4871.75,78020.122,57910,10105.5,135802.25,833.71,525,80,1508.75
"2020-06-20",89530.45,60518.5,9892,157587.75,7968.747,5642,986,14112,43047.176,23692,3815,76970,2662.718,1660.5,262.5,4867.5,77622.043,58394,10189,135154.5,833.102,522,80.75,1527.75
"2020-06-21",89167.395,61888.5,9966.75,157049,7925.487,5588,958.75,13991.75,43015.535,24155,3860.25,76634.5,2653.357,1656.5,266.75,4901,77219.272,58792,10292.25,132909.75,830.089,530,81.75,1519.75
