"time","hosp_occup_mean","hosp_occup_median","hosp_occup_q25","hosp_occup_q75","hosp_admit_mean","hosp_admit_median","hosp_admit_q25","hosp_admit_q75","icu_occup_mean","icu_occup_median","icu_occup_q25","icu_occup_q75","icu_admit_mean","icu_admit_median","icu_admit_q25","icu_admit_q75","new_infect_mean","new_infect_median","new_infect_q25","new_infect_q75","new_deaths_mean","new_deaths_median","new_deaths_q25","new_deaths_q75"
"2020-03-23",1091.948,964.5,755.75,1240.25,222.564,192,150.75,255.25,241.384,215.5,171,275.25,51.308,45,35,60,7742.482,6551.5,5020.5,8806,2.68,2,1,4
"2020-03-24",1251.744,1099.5,854.75,1424.25,253.482,221,167.75,291,284.056,252,201,322.5,57.722,51,40,66,7694.438,6486,5023.5,8700.5,3.056,3,2,4
"2020-03-25",1426.028,1241.5,959.75,1627.5,285.504,247,187,327.25,330.318,295.5,233,376.5,64.508,57,44,75,7689.888,6547.5,5022.25,8691.25,4.048,4,2,5
"2020-03-26",1617.518,1415.5,1079.25,1864.75,323.344,276,211,374,380.612,334,267,433.25,72.092,63,48,84,7703.306,6596.5,5004.75,8668,4.47,4,2.75,6
"2020-03-27",1828.67,1577.5,1209.5,2094,367.498,310.5,236,424.5,436.768,384,304.75,496.75,81.9,71,55,97,7746.572,6618,5082.75,8784.5,5.436,5,3,7
"2020-03-28",2025.936,1728.5,1326.25,2314.25,375.234,319,243.75,433.75,499.704,435.5,341.75,571.5,93.192,82,60,108,7782.442,6735,5092.25,8731.25,6.532,6,4,9
"2020-03-29",2190.776,1865.5,1430,2502.5,363.15,312.5,239,408,568.656,493.5,385.75,651.5,105.198,92,69,122.25,7841.83,6844.5,5150,8723.75,7.504,7,5,9
"2020-03-30",2325.416,1980,1502,2642.75,357.204,305,231,406,645.3,558.5,435.25,739.75,119.38,101,77,142.25,7917.068,6858.5,5114,8767.5,9.188,8,6,11
"2020-03-31",2426.8,2068,1572.75,2734.25,354.866,299,230.75,410,715.666,618.5,480.5,819.5,121.674,104,78,139.25,7996.81,6932.5,5144.75,8823.75,10.844,10,7,13
"2020-04-01",2497.67,2120.5,1631,2827.75,356.374,306,234,413,775.99,664.5,514,883.5,118.046,102,76,137,8092.112,6956,5221,9005.5,12.814,11,8,16
"2020-04-02",2529.324,2154.5,1659,2874.75,354.998,304,233,407,827.234,703,543,948.25,115.752,98,74.75,135,8200.314,6935,5204.5,9103.25,15.25,13,10,19
"2020-04-03",2518.906,2146,1653.5,2852.5,357.08,305.5,236.75,407.25,870.902,741.5,571,1000,115.76,98,76,133.25,8312.156,7030,5277.5,9270.5,16.982,15,11,21
"2020-04-04",2502.936,2140.5,1649.5,2848.25,359.264,310,235,405,904.286,769.5,599.75,1035,115.284,98,76,132,8456.748,7089,5316,9486.5,18.764,17,13,23
"2020-04-05",2501.814,2160.5,1650.5,2847,362.028,313,237,414.25,926.15,786.5,611.25,1056.25,115.056,98,75,131,8607.452,7175.5,5391.75,9648.25,21.076,18.5,14,25
"2020-04-06",2508.474,2152,1647.5,2843,363.864,313.5,234.75,409.25,936.132,795,611,1062.25,115.18,98,75,131,8763.088,7219.5,5466.5,9821,24.062,21,16,29
"2020-04-07",2522.294,2178.5,1659,2860.25,368.686,322.5,236.75,411,932.976,797,613,1058,116.224,101.5,75,133,8937.198,7325.5,5547.25,9999,27.208,24,17,32
"2020-04-08",2539.674,2203.5,1665,2849.5,373.754,322,245,412.25,928.7,795.5,609,1055.25,117.398,100,76,132.25,9120.06,7500,5620.75,10225.5,30.482,26,19,36
"2020-04-09",2561.57,2224,1674.75,2862.25,376.894,320,241,425.25,928.568,797.5,608.25,1059,117.914,102,77,132.25,9321.298,7699,5743.75,10381.75,35.536,31,23,42
"2020-04-10",2587.036,2228.5,1671.75,2873.25,382.546,321,243,429.25,932.046,804.5,605,1058.25,119.23,103,76,135.25,9547.082,7787.5,5881,10670.5,35.65,30,22,42
"2020-04-11",2614.096,2226.5,1696.25,2906.25,386.324,327,249,432,937.448,810.5,614.25,1057.25,121.162,104.5,78,135,9768.452,7990.5,5998,10951,34.728,30,22,40
"2020-04-12",2648.162,2235.5,1704,2969.5,396.094,326,250,447.25,943.1,810,622.25,1055.25,120.936,102,78,136,10014.508,8188,6044,11329,34.026,29,21,39.25
"2020-04-13",2684.994,2262.5,1692.75,2996.25,400.696,330.5,253,450,951.952,817.5,624.75,1059.25,123.908,106,79,140,10272.764,8289,6120,11576.75,34.256,29,22,40
"2020-04-14",2726.786,2296,1717.5,3050.25,410.478,342.5,258,463.25,961.99,832,626.75,1062.75,125.218,105,79.75,143.25,10555.616,8485.5,6226.25,12003.5,33.794,29,21,40
"2020-04-15",2772.09,2320,1743.75,3126.75,419.058,349.5,260,474,974.106,830.5,633,1086.5,128.34,108,83,145.25,10853.622,8695,6286.25,12279.25,33.248,29,21,39
"2020-04-16",2823.104,2337.5,1762.5,3184.75,427.908,354,260,481.75,986.372,831.5,635.75,1096,129.664,108,83,144.5,11164.422,8868.5,6402.75,12643.5,33.586,29,22,39
"2020-04-17",2878.564,2366.5,1792,3200.5,438.006,358.5,266.75,499,1000.844,837,642,1122,132.386,110.5,85,149.25,11492.732,9097,6543.25,12977.5,34.1,29,22,40
"2020-04-18",2939.732,2415,1834.25,3302.75,447.492,364,271,501.25,1017.438,852.5,648.25,1142.5,135.824,111.5,84,155,11829.552,9342.5,6655,13325.5,34.262,29,22,40
"2020-04-19",3001.338,2468.5,1864.75,3366.5,457.7,371,279,519.25,1035.234,859.5,654.75,1163.25,138.958,113.5,86,156,12198.964,9591.5,6807,13615.25,34.298,29,22,40
"2020-04-20",3070.246,2514,1902,3461,469.604,378,281,536,1055.926,876,668.5,1184.25,141.628,114.5,85,161,12581.418,9953,6939.5,13975.5,34.666,30,21,41
"2020-04-21",3141.394,2572,1922,3555.75,481.626,387.5,283,540,1077.196,887.5,680.75,1208.75,145.178,117,88,165,12987.836,10094,7091.25,14429.25,35.314,30,22,41
"2020-04-22",3217.776,2604,1959,3643,495.44,395.5,289.75,556.5,1100.108,909.5,696.75,1240.5,148.13,122.5,88,169,13418.188,10253.5,7163,14815.25,36.282,31,23,43
"2020-04-23",3299.126,2664,1965.75,3741.25,509.258,408.5,292.75,581.5,1123.036,920,701,1267.25,151.268,122,88.75,171,13848.62,10450.5,7342.25,15315.5,36.706,31,23,43
"2020-04-24",3386.024,2728,1993.75,3872,524.904,417,298,596.25,1149.486,934.5,714,1292.25,156.114,122.5,92,178.25,14323.926,10774.5,7562.5,15789.75,36.906,30.5,23.75,42
"2020-04-25",3478.496,2795.5,2029.75,3955.25,539.964,427.5,305,608.25,1177.038,954,718.75,1324.25,159.938,129.5,94,177,14795.554,11037.5,7728.25,16384.5,37.274,32,23,43
"2020-04-26",3577.454,2865,2071,4051.5,556.658,435,309,635.25,1206.558,976.5,730,1366,165.344,132,95,186,15316.078,11497.5,7816.25,17083.75,38.484,32,24,44
"2020-04-27",3680.16,2910.5,2108,4161,572.31,450,316,642,1236.926,998,735,1395.75,169.326,135,97,193.25,15830.228,11798,7972.25,17760.25,39.242,33,24,45
"2020-04-28",3789.244,2979,2136.25,4236.75,590.71,458,317,665.25,1270.154,1031,743,1437.75,174.856,140,97,197.25,16372.496,12018.5,8181.25,18298.25,39.53,32,24,46
"2020-04-29",3905.574,3103,2173,4357.5,611.77,477,330.5,680.25,1305.186,1053,767.5,1475.75,180.21,141,101.75,207,16945.88,12438.5,8296.25,18973.5,40.58,34,24,47
"2020-04-30",4025.954,3167,2225.25,4499.25,629.638,482,338,715.25,1341.084,1069,773.75,1524.25,184.028,145,101,209.25,17535.176,12847.5,8565,19414.25,42.032,34,25,47
"2020-05-01",4153.114,3251.5,2277.5,4634,652.064,493,348.75,730.25,1381.298,1096,787,1578.25,191.482,145,102,218,18153.256,13211,8748.25,20315.5,42.66,35,25,50
"2020-05-02",4284.674,3315.5,2317.75,4770.5,671.524,508,347,744.25,1422.164,1128.5,797.5,1611,196.98,153,106,220,18781.132,13561.5,9003.25,20935.75,43.846,37,25,49.25
"2020-05-03",4422.87,3383.5,2348.5,4930.25,694.854,515.5,357.25,774.25,1465.384,1160.5,822.5,1661,203.158,155,110,228,19425.06,13869,9243,21909.5,44.414,37,25.75,51.25
"2020-05-04",4569.018,3456,2416.25,5076.5,718.458,542,368.75,801.25,1510.862,1183,831,1715,210.822,161,112,236.25,20119.982,14434.5,9525.75,22670.25,45.95,37,26,53
"2020-05-05",4719.248,3553,2452.75,5228.25,740.94,543,369.75,824,1557.864,1210,845.5,1753.25,216.328,163,114,237.25,20810.542,14947.5,9896.25,23513,47.322,38,27,53.25
"2020-05-06",4876.068,3687.5,2513,5387.5,768.59,579.5,378.75,854.5,1606.896,1228.5,860.25,1793,223.888,166,117,250.5,21533.644,15455.5,10167,24389.25,48.452,38,28,55
"2020-05-07",5040.802,3759.5,2541.75,5624.5,794.372,582.5,389.75,886.75,1658.922,1253.5,876.5,1854.5,232.236,169.5,119.75,260.25,22272.276,15923.5,10478.75,25316,49.354,40,27,57
"2020-05-08",5212.522,3827.5,2607.5,5818,823.784,605.5,394,913.5,1713.64,1302,895.25,1912.5,238.746,178,120,268,23033.616,16398,10751.5,26459.75,51.24,40,28,57
"2020-05-09",5391.022,3958,2666.25,6001,850.024,617.5,407,946.25,1770.36,1344,923.75,1949,248.202,185.5,125,279,23821.422,16939,11002.25,27554,52.444,41,29,59
"2020-05-10",5577.576,4090.5,2715.75,6151,881.408,642,415.75,993.75,1829.698,1373,948.25,2040.25,256.318,186.5,126,286.25,24105.932,17313,11168.75,27916.75,54.544,43,30,61.25
"2020-05-11",5768.512,4196.5,2768.25,6352,909.394,657,428.5,1040,1892.488,1406,967,2141.5,265.948,197,126.75,296.25,24168.77,17467.5,11182.25,28453.25,55.776,44,30,65
"2020-05-12",5968.456,4315.5,2871.75,6678,940.884,668.5,447.75,1077.25,1956.564,1438,975,2196.75,274.898,199,129,311.25,24306.256,17459,11276.75,28795.75,58.07,45,32,64
"2020-05-13",6174.08,4434.5,2936.5,6957,974.214,706.5,455,1110.25,2024.234,1488.5,1003.5,2278,283.998,201,136.75,325.25,24490.554,17701,11315.25,29262.5,59.202,45,31,67
"2020-05-14",6383.192,4571,3029.5,7212.5,1003.484,708.5,471,1152.5,2095.506,1527.5,1028.25,2344.25,295.16,212.5,144.75,343.75,24720.426,17893,11580.75,29518.25,61.786,46,32,71.25
"2020-05-15",6600.134,4768,3107.5,7478.75,1040.726,731.5,485.75,1213.25,2166.79,1560,1049.75,2439.75,303.52,213.5,147,358.25,24971.344,18050,11687.5,29870.75,63.248,47,33,71
"2020-05-16",6825.994,4906,3215,7712.25,1075.884,761.5,504.5,1249.75,2241.41,1609,1086.75,2506.5,313.366,225.5,149.75,357.25,25238.668,18143.5,11927.25,29988,66.104,51,34,75
"2020-05-17",7031.378,5015.5,3328.25,7992.75,1086.792,781.5,496,1248.75,2316.108,1660,1108,2625.25,322.9,232,152.75,368.25,25511.696,18460,12011.75,30679.5,68.118,51,33.75,79
"2020-05-18",7211.324,5147.5,3401.5,8281,1089.34,796.5,507.75,1308,2395.614,1729.5,1149.75,2728,335.824,243,156.5,384.5,25816.242,18700,12276,31175.25,71.03,53,35,81
"2020-05-19",7367.92,5288.5,3460.5,8567.75,1097.48,793,509,1297,2476.522,1781.5,1193.75,2809.75,346.856,242.5,162,412,26116.734,18815,12356,31815.75,72.718,54,35,83
"2020-05-20",7498.508,5378,3521.75,8779.5,1104.802,795,515.75,1321.75,2551.164,1835.5,1223.25,2927.75,349.54,250,163.75,404,26441.696,19316,12668.25,32313.25,75.018,56,36,86
"2020-05-21",7611.354,5488.5,3576.25,8974.25,1116.33,806,520.75,1356,2617.642,1881,1248.75,3024,350.476,249.5,163,416.25,26791.244,19668,12955,32592,78.236,57.5,38,93
"2020-05-22",7697.93,5485.5,3592.25,9097.75,1127.302,806.5,529.5,1360.5,2676.406,1916,1278,3093,353.924,253.5,169,415,27121.052,19926.5,13222,33152.25,80.634,59,39,90.25
"2020-05-23",7762.228,5568,3613.75,9255,1140.182,833.5,536.25,1369.25,2728.46,1956.5,1290,3198,355.574,253,169,431.5,27492.94,20171,13331.25,33445.25,82.67,60,39,96
"2020-05-24",7825.05,5681,3626,9380.25,1149.614,831.5,549.5,1360.75,2775.344,2005.5,1312.75,3258,360.25,261.5,167.75,440,27869.332,20560.5,13642.5,34081,86.396,61.5,41,101
"2020-05-25",7902.776,5709.5,3704,9487.25,1167.066,848,562.75,1414.25,2815.632,2036.5,1332,3330.75,363.188,260,172,435,28261.992,20982,13617,34670.75,88.466,63,41,101.25
"2020-05-26",7982.738,5740.5,3747.75,9565.25,1177.442,850,565.5,1402,2847.056,2057,1330.5,3354.5,367.248,265,175,442.5,28677.192,21501,13841,35137,91.768,66,43,106
"2020-05-27",8069.768,5827,3842.5,9635,1191.832,861.5,568.25,1462.5,2870.874,2065,1337.5,3466,370.674,271,177,440.25,29073.156,21665,14041.75,35471.25,95.336,67,44,111
"2020-05-28",8160.02,5899,3908,9786.25,1206.582,888,574.25,1491.75,2897.01,2097,1362.75,3500.25,375.676,276,181,445,29507.316,21993,14249.75,36115.75,98.75,69,46,117
"2020-05-29",8255.552,5957.5,3930.5,9956.75,1222.834,884.5,586.25,1472.25,2925.4,2113,1386.75,3498,378.866,276.5,178.75,452.5,29946.936,22527.5,14500.5,36369.25,102.02,72,48,120
"2020-05-30",8354.174,6098,4002.5,10150.25,1238.804,917,595,1526.5,2954.624,2144.5,1398.5,3569.5,383.148,273,184.75,472.25,30399.24,23027,14568.75,37653,103.684,75,47,125.5
"2020-05-31",8463.374,6205,4105.75,10308.5,1258.814,932,615,1544.25,2987.084,2164.5,1418.5,3589,388.034,286.5,184,479.25,30865.768,23660,14782.5,38130,103.396,73.5,46,123
"2020-06-01",8569.338,6306,4156.75,10420.25,1273.03,945,616.75,1531.25,3020.386,2203,1438,3637,393.552,288.5,185.75,480,31312.1,24294,14936.75,38718.75,103.336,73.5,49,123
"2020-06-02",8684.65,6412,4195.75,10549,1292.754,956,614,1588,3056.252,2229.5,1469,3728.75,399.054,293.5,192,488.25,31817.44,24722,15148,39866,104.764,75,48,125
"2020-06-03",8802.208,6531,4252.75,10709.5,1309.39,976,629,1606,3095.344,2262,1491.25,3777.75,406.34,297.5,198,500.5,32308.394,25061,15395.25,40760.5,105.89,77.5,51,127.25
"2020-06-04",8920.482,6648.5,4332,10850.25,1324.856,990,629,1623.25,3133.288,2293,1517.75,3791.5,408.618,296.5,197.75,498,32811.934,25594,15634,41914,107.584,77,52,129
"2020-06-05",9046.61,6722.5,4369,11088,1348.962,1015.5,644.5,1641,3173.418,2310.5,1532.5,3853,415.806,304,197,513.75,33337.554,26079.5,15638.5,42757,107.49,80,52,124.5
"2020-06-06",9177.69,6851.5,4421.75,11267.25,1369.884,1048.5,659.75,1686,3215.19,2364.5,1554,3945.25,420.638,312,203,511,33851.906,26465,15980.25,43424,109.17,79.5,51.75,128.25
"2020-06-07",9309.568,6930.5,4479.75,11368,1390.692,1053.5,672.25,1707.25,3258.692,2406.5,1566.5,3984,426.65,319,204,524.75,34405.338,26926.5,16048,43775,110.188,81,54,138
"2020-06-08",9449.062,7115.5,4536.75,11538.75,1412.524,1095.5,685,1753.75,3302.87,2463.5,1592.25,4024,432.212,327,204.75,527.5,34947.24,27265.5,16207.25,44910.75,111.98,82,51,134
"2020-06-09",9588.968,7303,4631.75,11822.25,1432.66,1108.5,687.75,1783,3350.038,2476,1619.25,4093,440.72,333.5,208.5,538.25,35489.584,27756,16660.25,46192.25,112.128,82.5,54,134
"2020-06-10",9735.85,7499,4680.75,11964.25,1456.272,1123.5,701.5,1842.5,3398.936,2524.5,1642.75,4120,447.952,340.5,214.75,554,36038.99,28445,16770,46782.5,114.674,83,54,141
"2020-06-11",9888.23,7632.5,4744.25,12258.5,1477.236,1146.5,704.75,1870.5,3446.372,2579,1657,4174,453.776,354,222,558.25,36616.064,28844,17317.5,48107,115.664,85.5,56,144.5
"2020-06-12",10040.592,7781,4808,12597.5,1501.324,1166,704,1926,3498.04,2639.5,1685.75,4238,460.286,355,218,583.25,37176.25,29424.5,17540.5,48395.5,116.478,88,58,142.5
"2020-06-13",10192.638,7951,4857.5,12886,1521.93,1198,709.5,1953.25,3550.482,2701,1733.5,4335.5,468.248,361,225.75,593.25,37773.072,29807,17953.5,50383.5,118.858,86,58.75,144.5
"2020-06-14",10349.67,8013.5,4955.5,13146.75,1547.724,1214.5,734.5,1975.25,3604.812,2799,1747.25,4431.5,474.968,367.5,223.5,596.75,38336.554,30182.5,18174.75,49795,121.678,89,59,152
"2020-06-15",10510.816,8244,4963.25,13479.75,1573.67,1245.5,740.75,2036.75,3660.356,2810,1763.25,4556,482.194,374.5,227.75,630.25,38931.898,30710,18277.75,50744.75,123.156,93,60,154.25
"2020-06-16",10676.54,8346.5,5043.5,13685.75,1598.384,1265,747.5,2072,3716.782,2891,1790,4676.5,488.638,387,229,622.25,39497.874,30797.5,18352,51544,123.774,91.5,58,155
"2020-06-17",10841.458,8528,5091.5,13822.25,1621.19,1268.5,773.75,2102.5,3774.26,2943.5,1830.5,4770,498.198,389,238,633.75,40113.214,31821.5,18777.5,53063.25,125.482,93.5,58,156.25
"2020-06-18",11011.764,8690,5193.25,14275.25,1647.542,1321,775.75,2162,3833.222,3011,1833.75,4899.5,506.914,400,243,649.5,40681.944,32049.5,19332,54891.5,128.198,96.5,64.75,160.25
"2020-06-19",11185.216,8793,5294.75,14505.25,1674.776,1330.5,789,2175.5,3893.782,3051.5,1837.75,5003.5,514.336,404,242.5,659,41251.644,31967.5,19782.25,55632.25,130.05,98,63,160
"2020-06-20",11361.096,8940,5332.5,14807.25,1697.81,1346,810,2261.25,3955.146,3096,1871.5,5086,521.65,407.5,253.5,674.75,41825.374,32100,20140.75,56465.5,130.792,99,63,164.25
"2020-06-21",11540.03,9153,5395.75,15119.25,1726.658,1374,814.75,2284.75,4016.102,3168,1897,5223.25,529.204,422,252,695,43886.806,33927.5,20969.5,58571,133.092,103,62,168.5
"2020-06-22",11716,9369,5563.75,15492,1749.64,1374.5,815.5,2263.25,4080.31,3216.5,1938.5,5299.75,539.176,422.5,252.75,700,46565.494,36694,22429.25,62410.5,135.774,105,64,170
"2020-06-23",11896.218,9508.5,5656.75,15887.5,1778.602,1400,835.75,2316.75,4143.104,3275.5,1961.25,5392,544.988,431.5,258.75,720.25,49063.938,38935,23873,65313.5,137.862,106,68,178.25
"2020-06-24",12078.076,9606.5,5739,15669.75,1803.048,1421.5,846,2374,4210.108,3379.5,2008.5,5486.25,555.642,440.5,260.5,728.25,51501.198,41318,25186.25,69033.25,140.376,110,68.75,180
"2020-06-25",12260.7,9717.5,5769.5,15852.75,1830.166,1416.5,859.75,2466.75,4273.524,3437,2021.5,5615.75,561.614,444.5,270.75,731.75,53944.726,43688,26469.5,72812.5,141.69,112,66,180.25
"2020-06-26",12443.978,9728,5811,16078.25,1858.054,1451.5,895.25,2457.75,4337.466,3466.5,2074.75,5692.75,570.856,450,268.75,745.75,56448.094,46090.5,27871.5,75780,144.924,117.5,68,179
"2020-06-27",12629.558,9839,5957.25,16589.75,1883.39,1444.5,903.5,2541.5,4403.016,3494,2091,5765.75,579.886,455,277.75,766.25,59008.496,48322,29187.75,78714.5,146.562,117,69,186
"2020-06-28",12877.332,10003,6099,17264.75,1974.432,1538.5,954.75,2666.75,4469.638,3554,2113.25,5753,588.272,470,280.5,778,61610.79,50762,30514,82828.5,148.602,117.5,70.75,194
"2020-06-29",13228.2,10233.5,6338,17604.25,2100.508,1648.5,1038.75,2755.25,4536.554,3570,2161,5878,596.12,475.5,292.25,777.25,64273.346,53312,32393.25,87065.75,151.918,121,69,191.25
"2020-06-30",13656.842,10609,6600.75,18080.5,2207.244,1761,1090,2945.75,4602.822,3596,2186.25,6022.5,605.444,470.5,291.75,808,67014.676,55628,33936.25,90049,153.366,121.5,72.75,201
